 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Median
1,4800,212.975,48.396,255,126,255,213,51,213.942,51.364,242
2,617520,141.069,72.280,255,29,255,632.500,338,686.294,332.163,94
3,82490,229.689,61.661,254,0,255,504,710.500,505.712,710.237,253
4,33708,217.067,77.719,255,0,255,291,886,294.379,887.292,254
5,29640,214.129,78.565,255,0,255,643.500,887,646.681,887.746,253
6,26734,164.605,59.863,255,106,255,940,839.500,940.464,846.885,127
