 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Median
1,26649,196.674,72.150,221,0,255,440.500,69.500,438.594,69.987,227
2,54834,181.427,50.043,183,0,255,632,134.500,627.622,133.688,190
3,344640,48.858,65.881,0,0,255,631,379.500,596.953,351.700,24
4,68057,229.720,60.729,255,0,255,310.500,783.500,310.043,784.248,254
5,53072,230.199,60.944,255,0,255,622,756,622.551,756.492,254
6,91904,227.704,64.550,255,0,255,933,823.500,931.203,823.171,255
