 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Median
1,7955,185.435,100.910,255,0,255,240.500,47.500,242.998,47.672,254
2,423178,61.817,69.143,20,0,255,634.500,268,727.774,267.383,28
3,28160,228.291,19.485,236,149,252,403,501.500,404.318,501.648,236
4,105525,227.490,60.367,255,0,255,383.500,712.500,380.035,717.071,254
5,107388,188.398,88.631,255,0,255,886.500,708,851.040,708.266,253
6,134277,227.801,58.678,254,0,255,621.500,952.500,652.784,952.272,254
