 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Median
1,9234,188.667,101.166,255,0,255,196.500,68,197.123,69.691,252
2,489320,243.044,42.905,255,0,255,631.500,398,631.952,397.093,255
3,67452,198.904,90.334,255,0,255,284.500,842,275.218,842.001,254
4,48848,207.811,69.982,255,0,255,532,850,532.892,852.553,254
5,33605,154.875,97.522,255,0,255,727.500,865.500,727.356,868.937,166
6,61976,210.675,72.931,255,0,255,958,862,961.454,866.426,255
