 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Median
1,10696,225.240,46.525,255,98,255,248.500,45,250.576,45.378,251
2,480128,166.035,52.647,109,0,255,625,335,601.411,351.182,168
3,79300,226.593,63.480,255,0,255,467,685,468.559,686.920,254
4,34563,226.230,65.740,255,0,255,941.500,683.500,944.307,684.455,254
5,293862,117.583,81.372,240,0,255,710.500,895,733.345,896.984,111
