 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Median
1,10902,206.641,85.586,254,0,255,637,64.500,636.972,61.519,253
2,141163,139.248,75.096,243,0,255,324.500,354.500,329.918,301.115,122
3,139017,142.724,75.446,252,0,255,641.500,356.500,644.781,324.967,137
4,140358,189.771,72.883,250,0,255,955,352.500,955.591,331.794,233
5,164850,213.600,61.551,247,0,255,641,696.500,654.747,696.317,239
