 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Median
1,83749,8.158,37.062,0,0,255,636.500,53.500,560.420,35.181,0
2,474050,19.842,36.238,10,0,255,636,355.500,635.916,364.382,12
3,45216,26.913,56.275,2,0,255,320,686,327.671,682.161,6
4,43820,69.418,65.785,1,0,255,635.500,685,615.773,666.093,50
5,44020,27.909,46.516,1,0,255,953,686,949.056,700.785,11
6,64328,14.473,26.850,0,0,255,637,800,654.475,807.772,3
