 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Median
1,81432,71.124,38.140,68,0,255,613.500,55,627.229,53.018,67
2,652454,78.943,51.130,0,0,255,631,335.500,673.604,367.316,78
3,204516,172.257,84.796,58,0,255,411,817,398.335,842.515,233
4,75735,171.131,51.424,255,0,255,892.500,713.500,892.369,712.896,167
